Date,BTC,ETH,LTC
2024-11-01,69482.4698507967,2511.8855479732,70.2069543332
2024-11-02,69289.276665623,2491.0685912815,69.1283612356
2024-11-03,68741.1154919735,2456.4251725634,66.9111057119
2024-11-04,67811.5091418451,2397.026458485,65.4925181102
2024-11-05,69359.5661661779,2422.6507300945,65.4404745359
2024-11-06,75639.0779464884,2724.1691663972,71.0234464011
2024-11-07,75904.8584618969,2895.5854943256,71.4937118902
2024-11-08,76545.4766431325,2962.2967416903,72.8046853775
2024-11-09,76778.8677516165,3131.1444628132,74.063513577
2024-11-10,80474.185602194,3191.3313560604,76.5231226297
2024-11-11,88701.488084206,3374.8128836903,80.1193953507
2024-11-12,87955.8098216397,3246.2572583493,76.9308710438
2024-11-13,90584.1666733787,3192.5960434937,75.4475209959
2024-11-14,87250.4312745932,3058.9487687218,82.0662010298
2024-11-15,91066.0069552759,3103.0404086342,83.6995704319
2024-11-16,90558.4752358199,3133.2738277678,95.3214476051
2024-11-17,89845.8512088281,3075.6615116228,87.0565063727
2024-11-18,90542.6439962666,3207.8563404704,89.1776877317
2024-11-19,92343.7920549007,3111.3839903555,86.8205293805
2024-11-20,94339.4950270085,3072.1879396184,83.3709451614
2024-11-21,98504.7275898154,3361.0539269185,89.5383483725
2024-11-22,98997.662080436,3331.6008755241,92.0710293142
2024-11-23,97777.279763055,3396.2234332679,99.3912008744
2024-11-24,98013.8209078789,3363.6598928297,96.9495071277
2024-11-25,93102.2952135852,3413.5439002968,92.3637603723
2024-11-26,91985.3168304103,3326.5174096597,93.0448758902
2024-11-27,95962.5284193169,3657.2493022443,97.2763241541
2024-11-28,95652.4651587091,3579.8114770371,95.6603114481
2024-11-29,97461.5237129843,3593.494300141,104.0356670736
2024-11-30,96449.0558127732,3705.7052015214,102.6678073062
2024-12-01,97279.7929223558,3711.165095551,119.8651958366
2024-12-02,95865.3016323752,3644.1985794337,133.2675229759
2024-12-03,96002.162144032,3620.7116867755,131.7918722856
2024-12-04,98768.5275553455,3841.3311664084,134.2473913775
2024-12-05,96593.5722722098,3811.0082524796,135.2897161011
2024-12-06,99920.7147303285,4005.8105426655,136.2387013999
2024-12-07,99923.3366192646,4002.6927008413,133.849826992
2024-12-08,101236.0131403532,4005.7045763055,135.174529335
2024-12-09,97432.7212603679,3718.6904564265,110.8418843529
2024-12-10,96675.4335399369,3631.8336303022,109.8656956716
2024-12-11,101173.0326451109,3832.8220476388,117.5313928733
2024-12-12,100042.9979150116,3883.1015001391,119.2668666545
2024-12-13,101459.2544012685,3911.2052321329,124.1807114379
2024-12-14,101372.9660786534,3868.4052222836,118.1844200386
2024-12-15,104298.6957979219,3951.9411400849,121.139031473
2024-12-16,106029.7205860963,3987.4810414282,118.1511560545
2024-12-17,106140.5982384302,3886.7660426368,124.7604039044
2024-12-18,100041.5427029048,3618.7913736086,108.5409525992
2024-12-19,97490.949982775,3417.9278681825,99.6857011057
2024-12-20,97755.9301603751,3472.5534066558,101.362018346
2024-12-21,97224.7263442974,3337.2224715334,101.4642702768
2024-12-22,95104.9343710597,3277.535187571,99.5640559077
2024-12-23,94686.2394384325,3415.7854103169,106.5376550519
2024-12-24,98676.0973968281,3492.0497597155,108.3243775044
2024-12-25,99299.1927492124,3493.2352807716,109.5779600819
2024-12-26,95795.5165975983,3331.2258824951,102.141674771
2024-12-27,94164.8603483526,3328.9168712443,100.3139657809
2024-12-28,95163.9319264048,3397.902272888,100.584682231
2024-12-29,93530.2284378695,3349.513340318,98.2750551356
2024-12-30,92643.2146040146,3356.3926991904,99.3092167166
2024-12-31,93429.2028113992,3332.5317212232,103.0685104558
2025-01-01,94419.7575054903,3353.5041743827,104.812090204
2025-01-02,96886.8782682304,3451.3926926647,105.0898207039
2025-01-03,98107.4287619937,3605.0096583348,112.6872501204
2025-01-04,98236.2290916657,3657.7066852496,111.1675965234
2025-01-05,98314.9594436372,3634.1036630331,115.4658299223
2025-01-06,102078.0855728765,3688.6113395,114.0107312183
2025-01-07,96922.7052796726,3381.5773155737,102.8379903184
2025-01-08,95043.5234559406,3326.3292760284,101.498674441
2025-01-09,92484.0369715298,3219.4307348981,102.2655456266
2025-01-10,94701.4564626687,3267.4900400932,104.0167312471
2025-01-11,94566.5936752458,3282.2177217399,104.3747057829
2025-01-12,94488.4410616268,3265.9511514899,102.3524076726
2025-01-13,94516.5256268428,3135.4997200989,98.4621786081
2025-01-14,96534.0442146476,3223.6846292978,102.4136882527
2025-01-15,100504.493441195,3450.5376123693,117.2108002821
2025-01-16,99756.9090981947,3308.3452690441,124.2975930513
2025-01-17,104462.0426222178,3474.107275649,136.9902352265
2025-01-18,104408.0673030506,3305.7895906773,125.4059514388
2025-01-19,101089.6064983213,3208.9643743573,115.3339961295
2025-01-20,102016.6622807587,3278.0353650873,118.4240801178
2025-01-21,106146.2630067343,3327.4062612887,118.9038848103
2025-01-22,103653.0692422291,3240.2245269346,115.2454529485
2025-01-23,103960.1716372268,3334.7142017869,116.5075649049
2025-01-24,104819.4844854964,3309.554998792,118.6955446021
2025-01-25,104714.6453663176,3317.2695057658,123.9830685706
2025-01-26,102682.4970331773,3236.1341830842,117.2066135421
2025-01-27,102087.6913350177,3178.9205191584,114.898707622
2025-01-28,101332.4762208059,3077.1126333315,110.2200341067
2025-01-29,103703.2111924169,3112.998910374,115.6903380952
2025-01-30,104735.3028391485,3247.7799513503,129.9116459806
2025-01-31,102405.0270844454,3298.2651884844,128.0129118584
2025-02-01,100655.9056512145,3118.3286253641,118.9151103756
2025-02-02,97688.9793048889,2868.6928684244,109.4818428561
2025-02-03,101405.4230656902,2884.5666311078,106.9528289534
2025-02-04,97871.8178338929,2735.0512076664,101.4501378623
2025-02-05,96615.4445401536,2787.7789694742,103.3876933248
2025-02-06,96593.3003285625,2688.4008590972,101.6890857771
2025-02-07,96529.082494532,2622.2111776681,103.2164107688
2025-02-08,96482.4498744429,2632.308332463,104.685093465
2025-02-09,96500.0947902698,2628.7211134175,107.4587032285
2025-02-10,97437.5572620868,2661.1668048351,120.0820255106
2025-02-11,95747.4311295895,2602.7820070465,119.6958334582
2025-02-12,97885.8630551901,2736.9020036463,122.0439200117
2025-02-13,96623.8690084382,2675.9025200229,126.3177792086
2025-02-14,97508.9699033175,2726.0916324155,125.1267382155
2025-02-15,97580.3493821008,2693.5597988453,133.8404315232
2025-02-16,96175.0320402609,2663.3158479393,125.5543833393
2025-02-17,95773.3841866043,2743.1997499049,122.3078494405
2025-02-18,95539.5436031828,2669.3387495962,129.4900779745
2025-02-19,96635.6132123525,2715.7709077319,135.2147052477
2025-02-20,98333.937829345,2740.3865429063,130.6019128399
2025-02-21,96125.5440549653,2659.6555266804,128.0502778577
2025-02-22,96577.7615471497,2764.0293093467,126.0592281026
2025-02-23,96273.9197465574,2821.3102005204,129.9418849707
2025-02-24,91418.1736674415,2513.8211930964,114.4614259596
2025-02-25,88736.1734415255,2493.592433124,114.6145101923
2025-02-26,84347.019721982,2331.4526094027,124.6217421868
2025-02-27,84704.2245822833,2305.4843934633,126.7702923431
2025-02-28,84373.0103295802,2237.9052417047,127.9619803083
2025-03-01,86031.9123977154,2216.6433281519,124.2699420249
2025-03-02,94248.3505251674,2519.6944727218,127.4948846664
2025-03-03,86065.6683289207,2145.5738939222,109.949838676
2025-03-04,87222.1922066767,2170.015168597,103.7093340632
2025-03-05,90623.5618428087,2241.9773218864,104.7320807067
2025-03-06,89961.727243714,2202.4768379958,103.3980986918
2025-03-07,86742.6756244441,2138.9874273084,103.4818422755
2025-03-08,86154.5932099702,2201.5102217124,102.2526489637
2025-03-09,80601.0413114199,2015.5091088434,94.4710366519
2025-03-10,78532.0018084677,1861.1513909157,87.557991665
2025-03-11,82862.2081809809,1919.8449490468,90.332720171
2025-03-12,83722.3619517496,1908.9826851467,91.4896551402
2025-03-13,81066.7013691458,1862.9696474371,88.0305006363
2025-03-14,83969.0997189857,1909.4675210747,91.3339091432
2025-03-15,84343.1084583416,1937.3946766174,92.5405474111
2025-03-16,82579.6908921864,1887.4350177086,90.349359527
2025-03-17,84075.6886968797,1927.0029027556,92.3636200685
2025-03-18,82718.5023176431,1932.5434086744,90.0826973034
2025-03-19,86854.2259604391,2057.7491339808,94.0504494947
2025-03-20,84167.1934043364,1982.0998943118,93.2826239945
2025-03-21,84043.245182099,1964.8474809995,90.9333598812
